  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2621                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.2582   0.01094   0.00488  -0.0757   0.8502   0.2852
  -4.000  -0.1512   0.01032   0.00430  -0.0744   0.8211   0.3257
  -3.000  -0.0428   0.00982   0.00386  -0.0733   0.7881   0.3694
  -2.000   0.0646   0.00949   0.00354  -0.0719   0.7482   0.4153
  -1.000   0.1698   0.00933   0.00337  -0.0700   0.6999   0.4631
   0.000   0.2723   0.00938   0.00334  -0.0676   0.6459   0.5128
   1.000   0.3729   0.00959   0.00349  -0.0649   0.5921   0.5636
   2.000   0.4713   0.00993   0.00377  -0.0619   0.5438   0.6148
   3.000   0.5683   0.01029   0.00415  -0.0586   0.4992   0.6662
   4.000   0.6616   0.01071   0.00464  -0.0547   0.4568   0.7228
   5.000   0.7454   0.01120   0.00526  -0.0489   0.4165   0.7961
   6.000   0.8241   0.01191   0.00622  -0.0419   0.3779   0.9132
   7.000   0.9536   0.01324   0.00746  -0.0464   0.3354   0.9997
   8.000   1.0129   0.01442   0.00845  -0.0376   0.3010   1.0000
   9.000   1.0840   0.01610   0.00998  -0.0318   0.2669   1.0000
  10.000   1.1528   0.01823   0.01199  -0.0264   0.2346   1.0000
  11.000   1.2151   0.02096   0.01463  -0.0211   0.2052   1.0000
  12.000   1.2724   0.02427   0.01790  -0.0161   0.1793   1.0000
  13.000   1.3218   0.02841   0.02206  -0.0113   0.1571   1.0000
  14.000   1.3597   0.03389   0.02756  -0.0070   0.1386   1.0000
  15.000   1.3908   0.04054   0.03430  -0.0037   0.1230   1.0000
  16.000   1.4062   0.04929   0.04316  -0.0014   0.1104   1.0000
  17.000   1.4151   0.05942   0.05347  -0.0006   0.1001   1.0000
  18.000   1.4146   0.07118   0.06544  -0.0012   0.0914   1.0000
