  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4120                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.0929   0.02519   0.01893  -0.0627   0.7148   0.0414
  -2.000   0.2135   0.01547   0.00769  -0.0532   0.5353   0.0422
  -1.000   0.3075   0.01418   0.00622  -0.0493   0.4793   0.0456
   0.000   0.3990   0.01367   0.00544  -0.0452   0.4201   0.0517
   1.000   0.4900   0.01360   0.00505  -0.0411   0.3535   0.0604
   2.000   0.5752   0.01419   0.00515  -0.0364   0.2668   0.0750
   3.000   0.6305   0.01330   0.00593  -0.0270   0.1807   0.7698
   4.000   0.7047   0.01447   0.00741  -0.0189   0.1599   0.9633
   5.000   0.8730   0.01670   0.00940  -0.0322   0.1506   0.9961
   6.000   0.9155   0.01779   0.01046  -0.0213   0.1478   1.0000
   7.000   0.9634   0.01949   0.01214  -0.0121   0.1453   1.0000
   8.000   1.0245   0.02196   0.01457  -0.0067   0.1432   1.0000
   9.000   1.0853   0.02507   0.01766  -0.0024   0.1412   1.0000
  10.000   1.1515   0.02812   0.02079   0.0004   0.1400   1.0000
  11.000   1.2169   0.03139   0.02417   0.0027   0.1391   1.0000
  12.000   1.2799   0.03498   0.02789   0.0047   0.1381   1.0000
  13.000   1.3399   0.03893   0.03199   0.0063   0.1371   1.0000
  14.000   1.3961   0.04334   0.03658   0.0076   0.1362   1.0000
  15.000   1.4464   0.04837   0.04182   0.0086   0.1354   1.0000
  16.000   1.4878   0.05436   0.04806   0.0091   0.1344   1.0000
  17.000   1.5190   0.06150   0.05549   0.0091   0.1336   1.0000
  18.000   1.5343   0.07062   0.06495   0.0082   0.1329   1.0000
