  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 5118                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000   0.0304   0.03695   0.03210  -0.0780   0.6957   0.0227
  -4.000   0.1069   0.02995   0.02453  -0.0744   0.6243   0.0238
  -3.000   0.1956   0.02541   0.01908  -0.0692   0.5511   0.0266
  -2.000   0.2894   0.02207   0.01495  -0.0649   0.4756   0.0301
  -1.000   0.3829   0.01978   0.01190  -0.0607   0.3782   0.0346
   0.000   0.4646   0.01999   0.01079  -0.0543   0.1972   0.0418
   1.000   0.5556   0.01871   0.00921  -0.0504   0.1558   0.0520
   2.000   0.6462   0.01808   0.00850  -0.0464   0.1479   0.0747
   3.000   0.7326   0.01768   0.00814  -0.0411   0.1449   0.0470
   4.000   0.8109   0.01814   0.00859  -0.0354   0.1427   0.0561
   5.000   0.8930   0.01923   0.00963  -0.0312   0.1409   0.0744
   7.000   1.0457   0.02104   0.01356  -0.0232   0.1379   1.0000
   8.000   1.1157   0.02366   0.01612  -0.0194   0.1361   1.0000
   9.000   1.1903   0.02672   0.01918  -0.0165   0.1346   1.0000
  10.000   1.2629   0.02950   0.02205  -0.0140   0.1342   1.0000
  11.000   1.3319   0.03266   0.02534  -0.0118   0.1337   1.0000
  12.000   1.3965   0.03629   0.02914  -0.0096   0.1332   1.0000
  13.000   1.4542   0.04054   0.03362  -0.0076   0.1328   1.0000
  14.000   1.5009   0.04576   0.03912  -0.0056   0.1324   1.0000
  15.000   1.5308   0.05250   0.04622  -0.0038   0.1321   1.0000
  16.000   1.5361   0.06176   0.05592  -0.0029   0.1315   1.0000
  17.000   1.4969   0.07699   0.07175  -0.0045   0.1312   1.0000
