  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 3718                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.1668   0.01304   0.00720  -0.1110   0.9091   0.2411
  -4.000  -0.0117   0.01162   0.00599  -0.1197   0.9058   0.2988
  -3.000   0.1074   0.01065   0.00518  -0.1207   0.8914   0.3536
  -2.000   0.2338   0.00966   0.00436  -0.1229   0.8750   0.4121
  -1.000   0.3550   0.00882   0.00369  -0.1239   0.8501   0.4710
   0.000   0.4672   0.00830   0.00325  -0.1230   0.8020   0.5287
   1.000   0.5690   0.00850   0.00311  -0.1199   0.6950   0.5852
   2.000   0.6601   0.00923   0.00361  -0.1151   0.6145   0.6383
   3.000   0.7475   0.00997   0.00420  -0.1096   0.5498   0.6865
   4.000   0.8321   0.01077   0.00487  -0.1037   0.4907   0.7280
   5.000   0.9205   0.01171   0.00570  -0.0990   0.4335   0.7666
   6.000   1.0067   0.01276   0.00668  -0.0942   0.3781   0.8078
   7.000   1.0869   0.01390   0.00784  -0.0884   0.3246   0.8702
   8.000   1.1611   0.01526   0.00913  -0.0820   0.2733   1.0000
   9.000   1.2391   0.01725   0.01090  -0.0772   0.2246   1.0000
  10.000   1.3096   0.01963   0.01310  -0.0716   0.1822   1.0000
  11.000   1.3703   0.02262   0.01594  -0.0652   0.1475   1.0000
  12.000   1.4246   0.02611   0.01939  -0.0586   0.1211   1.0000
  13.000   1.4683   0.03055   0.02384  -0.0519   0.1016   1.0000
  14.000   1.5039   0.03608   0.02946  -0.0458   0.0872   1.0000
  15.000   1.5264   0.04347   0.03700  -0.0407   0.0767   1.0000
  16.000   1.5413   0.05258   0.04634  -0.0375   0.0686   1.0000
  17.000   1.5414   0.06420   0.05821  -0.0362   0.0624   1.0000
  18.000   1.5273   0.07825   0.07251  -0.0368   0.0574   1.0000
