  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4436                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.0378   0.01702   0.00941  -0.0974   0.5506   0.2715
  -4.000  -0.0788   0.01687   0.00916  -0.0695   0.5342   0.2826
  -3.000  -0.0382   0.01683   0.00901  -0.0573   0.5171   0.2984
  -2.000   0.0185   0.01681   0.00903  -0.0482   0.5037   0.3167
  -1.000   0.0915   0.01691   0.00917  -0.0425   0.4905   0.3392
   0.000   0.1717   0.01710   0.00937  -0.0383   0.4772   0.3663
   1.000   0.2511   0.01742   0.00988  -0.0343   0.4662   0.3992
   2.000   0.3408   0.01787   0.01043  -0.0323   0.4543   0.4444
   3.000   0.4183   0.01862   0.01146  -0.0288   0.4437   0.5013
   4.000   0.5062   0.01953   0.01253  -0.0273   0.4327   0.5585
   5.000   0.5865   0.02082   0.01397  -0.0250   0.4220   0.6105
   6.000   0.6658   0.02238   0.01578  -0.0230   0.4114   0.6629
   7.000   0.7537   0.02380   0.01728  -0.0224   0.4002   0.7185
   9.000   0.8780   0.02911   0.02329  -0.0156   0.3796   0.8660
  10.000   0.9372   0.03219   0.02654  -0.0116   0.3689   0.9535
  11.000   1.0322   0.03746   0.03190  -0.0182   0.3575   0.9923
  12.000   1.0996   0.04198   0.03639  -0.0201   0.3465   1.0000
  13.000   1.1382   0.04531   0.03959  -0.0156   0.3359   1.0000
  14.000   1.1584   0.05194   0.04631  -0.0123   0.3248   1.0000
  15.000   1.1843   0.05885   0.05331  -0.0106   0.3136   1.0000
  16.000   1.2133   0.06585   0.06035  -0.0097   0.3026   1.0000
  17.000   1.2473   0.07256   0.06705  -0.0097   0.2919   1.0000
  18.000   1.2827   0.07929   0.07377  -0.0102   0.2812   1.0000
