     0.463049    0.107815
     0.460524    0.107755
     0.458    0.107693
     0.455475    0.10763
     0.452951    0.107564
     0.450427    0.107496
     0.447904    0.107427
     0.44538    0.107355
     0.442856    0.107282
     0.440333    0.107206
     0.43781    0.107128
     0.435287    0.107049
     0.432764    0.106967
     0.430241    0.106883
     0.427718    0.106797
     0.425196    0.106708
     0.422674    0.106618
     0.420151    0.106525
     0.417629    0.106431
     0.415108    0.106334
     0.412586    0.106234
     0.410065    0.106133
     0.407543    0.106029
     0.405022    0.105923
     0.402501    0.105815
     0.39998    0.105704
     0.39746    0.105591
     0.394939    0.105476
     0.392419    0.105358
     0.389899    0.105238
     0.387379    0.105116
     0.38486    0.104991
     0.38234    0.104863
     0.379821    0.104733
     0.377302    0.104601
     0.374783    0.104466
     0.372265    0.104329
     0.369746    0.104188
     0.367228    0.104046
     0.36471    0.103901
     0.362192    0.103753
     0.359675    0.103602
     0.357157    0.103449
     0.35464    0.103293
     0.352123    0.103134
     0.349607    0.102973
     0.34709    0.102808
     0.344574    0.102641
     0.342058    0.102471
     0.339542    0.102299
     0.337027    0.102123
     0.334512    0.101944
     0.331997    0.101763
     0.329482    0.101578
     0.326967    0.101391
     0.324453    0.1012
     0.321939    0.101007
     0.319426    0.10081
     0.316912    0.10061
     0.314399    0.100407
     0.311886    0.100201
     0.309373    0.099992
     0.306861    0.099779
     0.304349    0.099564
     0.301837    0.099345
     0.299326    0.099122
     0.296815    0.098896
     0.294304    0.098667
     0.291793    0.098434
     0.289283    0.098198
     0.286773    0.097958
     0.284264    0.097715
     0.281754    0.097468
     0.279245    0.097218
     0.276737    0.096964
     0.274228    0.096706
     0.27172    0.096444
     0.269213    0.096179
     0.266705    0.09591
     0.264198    0.095637
     0.261692    0.09536
     0.259186    0.095079
     0.25668    0.094794
     0.254174    0.094505
     0.251669    0.094212
     0.249164    0.093915
     0.24666    0.093613
     0.244156    0.093308
     0.241653    0.092998
     0.239149    0.092684
     0.236647    0.092365
     0.234144    0.092042
     0.231642    0.091714
     0.229141    0.091382
     0.22664    0.091045
     0.224139    0.090704
     0.221639    0.090358
     0.219139    0.090007
     0.21664    0.089651
     0.214141    0.08929
     0.211643    0.088925
     0.209145    0.088554
     0.206648    0.088178
     0.204151    0.087797
     0.201654    0.08741
     0.199158    0.087019
     0.196663    0.086622
     0.194168    0.086219
     0.191674    0.085811
     0.18918    0.085397
     0.186687    0.084978
     0.184194    0.084552
     0.181702    0.084121
     0.179211    0.083684
     0.17672    0.08324
     0.17423    0.082791
     0.17174    0.082335
     0.169251    0.081873
     0.166763    0.081404
     0.164275    0.080929
     0.161788    0.080446
     0.159301    0.079958
     0.156816    0.079462
     0.154331    0.078959
     0.151846    0.078448
     0.149363    0.077931
     0.14688    0.077405
     0.144398    0.076873
     0.141916    0.076332
     0.139436    0.075784
     0.136956    0.075227
     0.134477    0.074662
     0.131999    0.074088
     0.129522    0.073506
     0.127046    0.072915
     0.12457    0.072316
     0.122096    0.071706
     0.119622    0.071088
     0.11715    0.070459
     0.114678    0.069821
     0.112207    0.069172
     0.109738    0.068513
     0.107269    0.067844
     0.104802    0.067163
     0.102336    0.066471
     0.099871    0.065767
     0.097407    0.065051
     0.094945    0.064323
     0.092483    0.063582
     0.090024    0.062828
     0.087565    0.06206
     0.085108    0.061278
     0.082652    0.060482
     0.080198    0.05967
     0.077746    0.058843
     0.075295    0.058
     0.072846    0.057139
     0.070398    0.056261
     0.067953    0.055364
     0.06551    0.054448
     0.063068    0.053512
     0.060629    0.052555
     0.058192    0.051575
     0.055757    0.050572
     0.053325    0.049544
     0.050896    0.04849
     0.048469    0.047408
     0.046046    0.046296
     0.043625    0.045152
     0.041208    0.043974
     0.038795    0.042759
     0.036386    0.041505
     0.033982    0.040207
     0.031582    0.038861
     0.029188    0.037463
     0.026799    0.036006
     0.024417    0.034485
     0.022043    0.032889
     0.019677    0.031208
     0.017321    0.029427
     0.014977    0.027529
     0.012648    0.025487
     0.010337    0.023264
     0.00805    0.020803
     0.005796    0.01801
     0.003595    0.014696
     0.001494    0.010382
     0.0    0.0
     0.0    0.0
     0.003519   -0.009881
     0.00643   -0.013694
     0.009241   -0.016507
     0.012   -0.018801
     0.014726   -0.020761
     0.017427   -0.022485
     0.02011   -0.024028
     0.022779   -0.025427
     0.025436   -0.026709
     0.028083   -0.027892
     0.030721   -0.02899
     0.033351   -0.030014
     0.035975   -0.030973
     0.038593   -0.031874
     0.041206   -0.032723
     0.043814   -0.033525
     0.046418   -0.034283
     0.049017   -0.035002
     0.051613   -0.035685
     0.054205   -0.036334
     0.056794   -0.036951
     0.05938   -0.037538
     0.061963   -0.038098
     0.064544   -0.038632
     0.067121   -0.039142
     0.069697   -0.039628
     0.07227   -0.040093
     0.074841   -0.040536
     0.07741   -0.04096
     0.079977   -0.041365
     0.082543   -0.041751
     0.085106   -0.04212
     0.087668   -0.042473
     0.090228   -0.042809
     0.092786   -0.04313
     0.095343   -0.043437
     0.097899   -0.043729
     0.100453   -0.044007
     0.103005   -0.044272
     0.105557   -0.044524
     0.108107   -0.044764
     0.110655   -0.044991
     0.113203   -0.045207
     0.115749   -0.045412
     0.118294   -0.045605
     0.120839   -0.045788
     0.123382   -0.04596
     0.125924   -0.046123
     0.128465   -0.046275
     0.131004   -0.046418
     0.133543   -0.046551
     0.136081   -0.046675
     0.138619   -0.04679
     0.141155   -0.046897
     0.14369   -0.046995
     0.146225   -0.047084
     0.148758   -0.047166
     0.151291   -0.047239
     0.153823   -0.047305
     0.156354   -0.047363
     0.158885   -0.047413
     0.161414   -0.047457
     0.163943   -0.047493
     0.166471   -0.047522
     0.168999   -0.047544
     0.171526   -0.047559
     0.174052   -0.047567
     0.176577   -0.04757
     0.179102   -0.047565
     0.181626   -0.047555
     0.18415   -0.047538
     0.186672   -0.047515
     0.189195   -0.047486
     0.191716   -0.047451
     0.194237   -0.04741
     0.196758   -0.047364
     0.199278   -0.047312
     0.201797   -0.047255
     0.204316   -0.047192
     0.206834   -0.047124
     0.209352   -0.047051
     0.211869   -0.046972
     0.214386   -0.046888
     0.216902   -0.0468
     0.219418   -0.046706
     0.221933   -0.046607
     0.224447   -0.046504
     0.226962   -0.046396
     0.229475   -0.046283
     0.231989   -0.046166
     0.234501   -0.046044
     0.237014   -0.045918
     0.239526   -0.045787
     0.242037   -0.045652
     0.244548   -0.045512
     0.247059   -0.045369
     0.249569   -0.045221
     0.252079   -0.045069
     0.254588   -0.044913
     0.257097   -0.044753
     0.259606   -0.044589
     0.262114   -0.044421
     0.264622   -0.044249
     0.267129   -0.044073
     0.269636   -0.043894
     0.272143   -0.04371
     0.274649   -0.043524
     0.277155   -0.043333
     0.279661   -0.043139
     0.282166   -0.042941
     0.284671   -0.04274
     0.287175   -0.042535
     0.289679   -0.042327
     0.292183   -0.042116
     0.294687   -0.041901
     0.29719   -0.041683
     0.299693   -0.041461
     0.302196   -0.041237
     0.304698   -0.041009
     0.3072   -0.040778
     0.309702   -0.040544
     0.312203   -0.040306
     0.314704   -0.040066
     0.317205   -0.039823
     0.319705   -0.039576
     0.322205   -0.039327
     0.324705   -0.039075
     0.327205   -0.03882
     0.329704   -0.038562
     0.332204   -0.038301
     0.334702   -0.038038
     0.337201   -0.037771
     0.339699   -0.037502
     0.342197   -0.03723
     0.344695   -0.036956
     0.347193   -0.036678
     0.34969   -0.036399
     0.352187   -0.036116
     0.354684   -0.035831
     0.35718   -0.035544
     0.359677   -0.035254
     0.362173   -0.034961
     0.364669   -0.034666
     0.367164   -0.034369
     0.36966   -0.034069
     0.372155   -0.033766
     0.37465   -0.033462
     0.377145   -0.033155
     0.379639   -0.032845
     0.382133   -0.032534
     0.384628   -0.03222
     0.387121   -0.031904
     0.389615   -0.031585
     0.392109   -0.031265
     0.394602   -0.030942
     0.397095   -0.030617
     0.399588   -0.03029
     0.402081   -0.02996
     0.404573   -0.029629
     0.407066   -0.029296
     0.409558   -0.02896
     0.41205   -0.028623
     0.414541   -0.028283
     0.417033   -0.027941
     0.419524   -0.027598
     0.422016   -0.027252
     0.424507   -0.026905
     0.426998   -0.026555
     0.429488   -0.026204
     0.431979   -0.025851
     0.434469   -0.025496
     0.43696   -0.025139
     0.43945   -0.02478
     0.44194   -0.024419
     0.444429   -0.024057
     0.446919   -0.023692
     0.449408   -0.023326
     0.451898   -0.022958
     0.454387   -0.022589
     0.456876   -0.022218
     0.459365   -0.021845
     0.461853   -0.02147
     0.464342   -0.021094
     0.46683   -0.020716
     0.469319   -0.020336
     0.471807   -0.019955
     0.474295   -0.019572
     0.476783   -0.019187
     0.47927   -0.018801
     0.481758   -0.018413
     0.484245   -0.018024
     0.486733   -0.017633
     0.48922   -0.017241
     0.491707   -0.016847
     0.494194   -0.016451
     0.496681   -0.016054
     0.499167   -0.015656
     0.501654   -0.015256
     0.504141   -0.014855
     0.506627   -0.014452
     0.509113   -0.014048
     0.511599   -0.013642
     0.514085   -0.013235
     0.516571   -0.012827
     0.519057   -0.012417
     0.521543   -0.012005
     0.524028   -0.011593
     0.526514   -0.011179
     0.528999   -0.010764
     0.531484   -0.010347
     0.533969   -0.009929
     0.536454   -0.00951
     0.538939   -0.009089
     0.541424   -0.008667
     0.543909   -0.008244
     0.546394   -0.00782
     0.548878   -0.007394
     0.551363   -0.006967
     0.553847   -0.006539
     0.556331   -0.00611
     0.558815   -0.005679
     0.5613   -0.005247
     0.563784   -0.004814
     0.566267   -0.00438
     0.568751   -0.003944
     0.571235   -0.003508
     0.573719   -0.00307
     0.576202   -0.002631
     0.578686   -0.002191
     0.581169   -0.00175
     0.583652   -0.001307
     0.586136   -0.000864
     0.588619   -0.000419
     0.591102    2.6e-05
     0.593585    0.000473
     0.596068    0.000921
     0.598551    0.00137
     0.601033    0.00182
     0.603516    0.002271
     0.605999    0.002723
     0.608481    0.003177
     0.610964    0.003631
     0.613446    0.004086
     0.615928    0.004543
     0.618411    0.005
     0.620893    0.005459
     0.623375    0.005918
     0.625857    0.006379
     0.628339    0.00684
     0.630821    0.007303
     0.633303    0.007766
     0.635785    0.008231
     0.638266    0.008696
     0.640748    0.009163
     0.643229    0.00963
     0.645711    0.010098
     0.648192    0.010568
     0.650674    0.011038
     0.653155    0.011509
     0.655637    0.011982
     0.658118    0.012455
     0.660599    0.012929
     0.66308    0.013404
     0.665561    0.01388
     0.668042    0.014357
     0.670523    0.014834
     0.673004    0.015313
     0.675485    0.015793
     0.677966    0.016273
     0.680446    0.016755
     0.682927    0.017237
     0.685408    0.01772
     0.687888    0.018204
     0.690369    0.018689
     0.692849    0.019175
     0.69533    0.019662
     0.69781    0.020149
     0.70029    0.020638
     0.702771    0.021127
     0.705251    0.021617
     0.707731    0.022108
     0.710211    0.0226
     0.712691    0.023093
     0.715171    0.023587
     0.717651    0.024081
     0.720131    0.024577
     0.722611    0.025073
     0.725091    0.02557
     0.727571    0.026068
     0.73005    0.026567
     0.73253    0.027066
     0.73501    0.027567
     0.737489    0.028068
     0.739969    0.02857
     0.742448    0.029073
     0.744928    0.029577
     0.747407    0.030081
     0.749887    0.030587
     0.752366    0.031093
     0.754845    0.0316
     0.757325    0.032108
     0.759804    0.032617
     0.762283    0.033126
     0.764762    0.033636
     0.767241    0.034148
     0.76972    0.03466
     0.772199    0.035172
     0.774678    0.035686
     0.777157    0.0362
     0.779636    0.036716
     0.782115    0.037232
     0.784594    0.037749
     0.787073    0.038266
     0.789552    0.038785
     0.79203    0.039304
     0.794509    0.039824
     0.796988    0.040345
     0.799466    0.040867
     0.801945    0.04139
     0.804423    0.041913
     0.806902    0.042437
     0.80938    0.042963
     0.811859    0.043488
     0.814337    0.044015
     0.816815    0.044543
     0.819294    0.045071
     0.821772    0.0456
     0.82425    0.04613
     0.826728    0.046661
     0.829207    0.047193
     0.831685    0.047725
     0.834163    0.048259
     0.836641    0.048793
     0.839119    0.049328
     0.841597    0.049863
     0.844075    0.0504
     0.846553    0.050938
     0.84903    0.051476
     0.851508    0.052015
     0.853986    0.052555
     0.856464    0.053096
     0.858942    0.053638
     0.861419    0.05418
     0.863897    0.054724
     0.866375    0.055268
     0.868852    0.055813
     0.87133    0.056359
     0.873807    0.056906
     0.876285    0.057454
     0.878762    0.058002
     0.881239    0.058552
     0.883717    0.059102
     0.886194    0.059654
     0.888671    0.060206
     0.891149    0.060759
     0.893626    0.061313
     0.896103    0.061867
     0.89858    0.062423
     0.901057    0.06298
     0.903534    0.063537
     0.906011    0.064096
     0.908488    0.064655
     0.910965    0.065215
     0.913442    0.065776
     0.915919    0.066339
     0.918396    0.066902
     0.920873    0.067465
     0.92335    0.06803
     0.925826    0.068596
     0.928303    0.069163
     0.93078    0.069731
     0.933256    0.070299
     0.935733    0.070869
     0.938209    0.07144
     0.940686    0.072011
     0.943162    0.072584
     0.945639    0.073157
     0.948115    0.073732
     0.950592    0.074307
     0.953068    0.074884
     0.955544    0.075461
     0.95802    0.07604
     0.960497    0.076619
     0.962973    0.0772
     0.965449    0.077781
     0.967925    0.078364
     0.970401    0.078948
     0.972877    0.079532
     0.975353    0.080118
     0.977829    0.080705
     0.980305    0.081293
     0.98278    0.081882
     0.985256    0.082472
     0.987732    0.083063
     0.990208    0.083655
     0.992683    0.084248
     0.995159    0.084842
     0.997634    0.085438
     1.00011    0.086034
