  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 6512                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.700 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000   0.2049   0.00955   0.00378  -0.1813   0.8478   0.0504
  -4.000   0.3189   0.00879   0.00296  -0.1819   0.8277   0.0702
  -3.000   0.4334   0.00827   0.00241  -0.1826   0.8066   0.1064
  -2.000   0.5469   0.00790   0.00213  -0.1831   0.7841   0.1684
  -1.000   0.6598   0.00767   0.00203  -0.1834   0.7599   0.2542
   0.000   0.7715   0.00755   0.00211  -0.1836   0.7344   0.3620
   1.000   0.8818   0.00750   0.00231  -0.1834   0.7074   0.5092
   3.000   1.0902   0.00736   0.00296  -0.1803   0.6465   1.0000
   4.000   1.1937   0.00793   0.00342  -0.1788   0.6114   1.0000
   5.000   1.2911   0.00867   0.00403  -0.1761   0.5668   1.0000
   6.000   1.3759   0.00978   0.00491  -0.1710   0.4990   1.0000
   7.000   1.4465   0.01127   0.00615  -0.1634   0.4244   1.0000
   8.000   1.5004   0.01377   0.00820  -0.1535   0.3215   1.0000
   9.000   1.5294   0.01799   0.01169  -0.1408   0.1878   1.0000
  10.000   1.5521   0.02316   0.01632  -0.1288   0.0900   1.0000
  11.000   1.5824   0.02838   0.02138  -0.1194   0.0509   1.0000
  12.000   1.6128   0.03410   0.02718  -0.1114   0.0362   1.0000
  13.000   1.6407   0.04064   0.03393  -0.1046   0.0290   1.0000
  14.000   1.6575   0.04888   0.04242  -0.0986   0.0244   1.0000
  15.000   1.6640   0.05894   0.05274  -0.0937   0.0210   1.0000
  16.000   1.6703   0.06974   0.06390  -0.0904   0.0190   1.0000
  17.000   1.6502   0.08454   0.07901  -0.0885   0.0172   1.0000
  18.000   1.6471   0.09785   0.09273  -0.0886   0.0158   1.0000
