  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 5217                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.700 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.0152   0.01297   0.00643  -0.0878   0.6837   0.0378
  -4.000   0.0885   0.01218   0.00532  -0.0857   0.6206   0.0422
  -3.000   0.1913   0.01169   0.00450  -0.0836   0.5500   0.0478
  -2.000   0.2928   0.01150   0.00394  -0.0813   0.4701   0.0550
  -1.000   0.3927   0.01170   0.00375  -0.0790   0.3808   0.0655
   0.000   0.4923   0.01211   0.00380  -0.0767   0.3083   0.0809
   1.000   0.5946   0.01243   0.00399  -0.0749   0.2801   0.1073
   2.000   0.6917   0.01153   0.00428  -0.0730   0.2685   0.5746
   3.000   0.8020   0.01138   0.00517  -0.0722   0.2615   0.9866
   4.000   0.9253   0.01217   0.00580  -0.0755   0.2557   1.0000
   5.000   1.0014   0.01305   0.00655  -0.0691   0.2506   1.0000
   6.000   1.0834   0.01404   0.00751  -0.0641   0.2474   1.0000
   7.000   1.1716   0.01500   0.00850  -0.0608   0.2443   1.0000
   8.000   1.2587   0.01620   0.00972  -0.0578   0.2410   1.0000
   9.000   1.3436   0.01763   0.01118  -0.0548   0.2378   1.0000
  10.000   1.4294   0.01963   0.01318  -0.0526   0.2329   1.0000
  11.000   1.5101   0.02122   0.01495  -0.0498   0.2312   1.0000
  12.000   1.5854   0.02315   0.01706  -0.0469   0.2281   1.0000
  13.000   1.6580   0.02540   0.01948  -0.0442   0.2250   1.0000
  14.000   1.7265   0.02794   0.02215  -0.0415   0.2214   1.0000
  15.000   1.7961   0.03092   0.02533  -0.0393   0.2173   1.0000
  16.000   1.8410   0.03481   0.02957  -0.0358   0.2144   1.0000
  17.000   1.8763   0.03965   0.03464  -0.0332   0.2083   1.0000
  18.000   1.8986   0.04666   0.04194  -0.0319   0.2008   1.0000
