  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4312                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.700 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.1043   0.01050   0.00463  -0.0897   0.8612   0.0361
  -4.000   0.0044   0.00963   0.00352  -0.0886   0.8140   0.0450
  -3.000   0.1131   0.00895   0.00266  -0.0876   0.7558   0.0604
  -2.000   0.2218   0.00860   0.00211  -0.0866   0.6887   0.0886
  -1.000   0.3298   0.00851   0.00187  -0.0857   0.6113   0.1441
   0.000   0.4345   0.00792   0.00183  -0.0848   0.5321   0.4473
   1.000   0.5475   0.00717   0.00219  -0.0846   0.4647   0.9894
   2.000   0.6630   0.00778   0.00242  -0.0857   0.4222   1.0000
   3.000   0.7670   0.00829   0.00275  -0.0841   0.3982   1.0000
   4.000   0.8727   0.00886   0.00321  -0.0830   0.3807   1.0000
   5.000   0.9788   0.00946   0.00378  -0.0822   0.3657   1.0000
   6.000   1.0843   0.01012   0.00444  -0.0813   0.3510   1.0000
   7.000   1.1882   0.01077   0.00512  -0.0802   0.3306   1.0000
   8.000   1.2906   0.01144   0.00585  -0.0791   0.3045   1.0000
   9.000   1.3880   0.01235   0.00674  -0.0772   0.2660   1.0000
  10.000   1.4665   0.01444   0.00849  -0.0726   0.1839   1.0000
  11.000   1.5047   0.01835   0.01183  -0.0621   0.0861   1.0000
  12.000   1.5377   0.02259   0.01596  -0.0526   0.0472   1.0000
  13.000   1.5654   0.02793   0.02144  -0.0451   0.0336   1.0000
  14.000   1.5798   0.03557   0.02934  -0.0400   0.0271   1.0000
  15.000   1.5733   0.04702   0.04115  -0.0379   0.0234   1.0000
  16.000   1.5415   0.06345   0.05797  -0.0393   0.0211   1.0000
  17.000   1.5058   0.08170   0.07666  -0.0428   0.0196   1.0000
  18.000   1.4700   0.10063   0.09594  -0.0476   0.0181   1.0000
