  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4518                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.700 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.0433   0.00962   0.00357  -0.1210   0.8013   0.1554
  -3.000   0.1796   0.00877   0.00278  -0.1205   0.7453   0.2404
  -2.000   0.2904   0.00854   0.00259  -0.1201   0.7150   0.2947
  -1.000   0.4007   0.00838   0.00253  -0.1196   0.6837   0.3565
   0.000   0.5095   0.00835   0.00257  -0.1188   0.6514   0.4261
   1.000   0.6161   0.00840   0.00273  -0.1175   0.6175   0.5078
   2.000   0.7210   0.00847   0.00300  -0.1160   0.5831   0.6106
   3.000   0.8206   0.00850   0.00343  -0.1133   0.5480   0.7694
   4.000   0.9344   0.00877   0.00402  -0.1132   0.5107   1.0000
   5.000   1.0198   0.00945   0.00451  -0.1080   0.4735   1.0000
   6.000   1.1017   0.01032   0.00522  -0.1023   0.4347   1.0000
   7.000   1.1831   0.01148   0.00621  -0.0971   0.3938   1.0000
   8.000   1.2606   0.01295   0.00752  -0.0916   0.3515   1.0000
   9.000   1.3337   0.01478   0.00921  -0.0860   0.3079   1.0000
  10.000   1.3974   0.01723   0.01150  -0.0797   0.2641   1.0000
  11.000   1.4532   0.02036   0.01448  -0.0731   0.2210   1.0000
  12.000   1.4995   0.02434   0.01835  -0.0665   0.1819   1.0000
  13.000   1.5346   0.02955   0.02346  -0.0599   0.1481   1.0000
  14.000   1.5642   0.03575   0.02965  -0.0543   0.1215   1.0000
  15.000   1.5845   0.04339   0.03734  -0.0496   0.1009   1.0000
  16.000   1.5941   0.05270   0.04674  -0.0460   0.0854   1.0000
  17.000   1.6002   0.06305   0.05727  -0.0437   0.0741   1.0000
  18.000   1.5930   0.07551   0.06993  -0.0428   0.0654   1.0000
