  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 5316                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.700 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000   0.0005   0.01099   0.00450  -0.1069   0.7288   0.0546
  -4.000   0.1074   0.01040   0.00371  -0.1056   0.6760   0.0647
  -3.000   0.2136   0.01012   0.00319  -0.1042   0.6152   0.0790
  -2.000   0.3196   0.01003   0.00291  -0.1028   0.5528   0.1004
  -1.000   0.4246   0.01015   0.00282  -0.1014   0.4893   0.1333
   0.000   0.5299   0.01029   0.00291  -0.1002   0.4416   0.1929
   1.000   0.6285   0.00939   0.00319  -0.0984   0.4114   0.6574
   2.000   0.7432   0.00932   0.00377  -0.0983   0.3931   0.9860
   3.000   0.8638   0.00987   0.00414  -0.1006   0.3802   1.0000
   4.000   0.9594   0.01043   0.00460  -0.0976   0.3702   1.0000
   5.000   1.0567   0.01118   0.00522  -0.0952   0.3598   1.0000
   6.000   1.1566   0.01181   0.00587  -0.0934   0.3522   1.0000
   7.000   1.2505   0.01271   0.00672  -0.0907   0.3426   1.0000
   8.000   1.3428   0.01347   0.00760  -0.0878   0.3349   1.0000
   9.000   1.4319   0.01464   0.00875  -0.0849   0.3245   1.0000
  10.000   1.5175   0.01556   0.00987  -0.0815   0.3157   1.0000
  11.000   1.5966   0.01687   0.01131  -0.0777   0.3022   1.0000
  12.000   1.6715   0.01846   0.01303  -0.0738   0.2849   1.0000
  13.000   1.7371   0.02080   0.01548  -0.0695   0.2651   1.0000
  14.000   1.7904   0.02419   0.01898  -0.0646   0.2401   1.0000
  15.000   1.8170   0.02987   0.02469  -0.0586   0.2073   1.0000
  16.000   1.8118   0.03919   0.03403  -0.0528   0.1687   1.0000
  17.000   1.7677   0.05404   0.04895  -0.0490   0.1328   1.0000
  18.000   1.6897   0.07488   0.06998  -0.0487   0.1066   1.0000
