  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4814                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.700 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.1375   0.01766   0.01220  -0.1373   0.9524   0.1388
  -4.000   0.0443   0.01729   0.01214  -0.1523   0.9486   0.2167
  -3.000   0.1731   0.01613   0.01125  -0.1561   0.9373   0.2939
  -2.000   0.3091   0.01525   0.01064  -0.1611   0.9266   0.3760
  -1.000   0.4813   0.01365   0.00933  -0.1732   0.9225   0.4633
   0.000   0.6213   0.01189   0.00783  -0.1781   0.9097   0.5385
   1.000   0.7322   0.01044   0.00664  -0.1766   0.8819   0.6043
   2.000   0.8768   0.00862   0.00399  -0.1814   0.6815   0.6641
   3.000   0.9509   0.01014   0.00507  -0.1731   0.5598   0.7095
   4.000   1.0374   0.01151   0.00606  -0.1676   0.4531   0.7468
   5.000   1.1264   0.01300   0.00713  -0.1629   0.3498   0.7758
   6.000   1.2139   0.01471   0.00838  -0.1582   0.2490   0.7977
   7.000   1.2975   0.01660   0.00987  -0.1529   0.1631   0.8166
   8.000   1.3767   0.01862   0.01161  -0.1470   0.1049   0.8340
   9.000   1.4513   0.02072   0.01362  -0.1404   0.0729   0.8504
  10.000   1.5203   0.02305   0.01596  -0.1332   0.0552   0.8660
  11.000   1.5811   0.02581   0.01884  -0.1250   0.0448   0.8814
  12.000   1.6342   0.02900   0.02223  -0.1162   0.0379   0.8974
  13.000   1.6743   0.03309   0.02659  -0.1064   0.0332   0.9201
  14.000   1.6982   0.03855   0.03233  -0.0960   0.0296   1.0000
  15.000   1.7247   0.04517   0.03924  -0.0885   0.0271   1.0000
  16.000   1.7233   0.05581   0.05024  -0.0824   0.0251   1.0000
  17.000   1.7234   0.06795   0.06277  -0.0802   0.0233   1.0000
  18.000   1.6881   0.08598   0.08119  -0.0816   0.0221   1.0000
