  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 5823                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.700 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.0533   0.01806   0.01285  -0.1588   0.8796   0.2307
  -4.000   0.1079   0.01635   0.01129  -0.1688   0.8756   0.2658
  -2.000   0.3717   0.01287   0.00790  -0.1763   0.7943   0.3371
  -1.000   0.5306   0.01165   0.00626  -0.1854   0.7215   0.3780
   0.000   0.6282   0.01243   0.00689  -0.1829   0.6598   0.4163
   1.000   0.7250   0.01334   0.00763  -0.1803   0.6089   0.4539
   2.000   0.8255   0.01421   0.00842  -0.1785   0.5634   0.4945
   3.000   0.9268   0.01512   0.00928  -0.1768   0.5217   0.5350
   4.000   1.0249   0.01618   0.01029  -0.1746   0.4826   0.5757
   5.000   1.1207   0.01736   0.01144  -0.1720   0.4451   0.6164
   6.000   1.2115   0.01877   0.01277  -0.1687   0.4085   0.6541
   7.000   1.2999   0.02026   0.01429  -0.1649   0.3746   0.6894
   8.000   1.3812   0.02210   0.01609  -0.1601   0.3417   0.7203
   9.000   1.4561   0.02428   0.01822  -0.1545   0.3097   0.7459
  10.000   1.5254   0.02679   0.02072  -0.1483   0.2802   0.7663
  11.000   1.5843   0.03000   0.02388  -0.1410   0.2515   0.7832
  12.000   1.6411   0.03355   0.02745  -0.1341   0.2258   0.7985
  13.000   1.6846   0.03829   0.03219  -0.1265   0.2017   0.8124
  14.000   1.7228   0.04383   0.03782  -0.1195   0.1805   0.8242
  17.000   1.7725   0.06947   0.06384  -0.1031   0.1305   0.8548
  18.000   1.7680   0.08123   0.07578  -0.1000   0.1181   0.8627
