  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 5722                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.700 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000   0.1267   0.01201   0.00666  -0.1834   0.8732   0.2247
  -4.000   0.2180   0.01144   0.00619  -0.1792   0.8607   0.2548
  -3.000   0.3931   0.01013   0.00499  -0.1923   0.8558   0.2972
  -2.000   0.4974   0.00943   0.00438  -0.1904   0.8390   0.3340
  -1.000   0.5732   0.00926   0.00428  -0.1825   0.8092   0.3694
   0.000   0.6665   0.00926   0.00414  -0.1783   0.7354   0.4103
   1.000   0.7354   0.01052   0.00496  -0.1697   0.6452   0.4490
   2.000   0.8168   0.01166   0.00594  -0.1641   0.5932   0.4905
   3.000   0.9024   0.01279   0.00701  -0.1595   0.5488   0.5351
   4.000   0.9890   0.01399   0.00819  -0.1553   0.5082   0.5796
   5.000   1.0752   0.01532   0.00950  -0.1511   0.4701   0.6225
   6.000   1.1596   0.01682   0.01094  -0.1468   0.4335   0.6616
   7.000   1.2393   0.01859   0.01266  -0.1420   0.3975   0.6941
   8.000   1.3172   0.02055   0.01455  -0.1372   0.3628   0.7217
   9.000   1.3930   0.02268   0.01665  -0.1324   0.3294   0.7464
  10.000   1.4628   0.02522   0.01915  -0.1271   0.2970   0.7702
  11.000   1.5254   0.02827   0.02220  -0.1213   0.2656   0.7959
  12.000   1.5821   0.03187   0.02585  -0.1152   0.2360   0.8310
  13.000   1.6270   0.03579   0.03001  -0.1080   0.2096   1.0000
  14.000   1.6682   0.04120   0.03539  -0.1020   0.1851   1.0000
  15.000   1.6972   0.04797   0.04214  -0.0959   0.1629   1.0000
  16.000   1.7195   0.05586   0.05012  -0.0908   0.1443   1.0000
  17.000   1.7268   0.06574   0.06009  -0.0864   0.1282   1.0000
  18.000   1.7250   0.07702   0.07152  -0.0832   0.1148   1.0000
