  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 3317                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.700 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.2085   0.01027   0.00387  -0.0676   0.7854   0.1009
  -4.000  -0.1011   0.00977   0.00327  -0.0664   0.7345   0.1276
  -3.000   0.0058   0.00938   0.00284  -0.0651   0.6783   0.1688
  -2.000   0.1121   0.00906   0.00253  -0.0637   0.6203   0.2361
   0.000   0.3143   0.00802   0.00240  -0.0595   0.5039   0.6480
   1.000   0.4172   0.00812   0.00265  -0.0572   0.4561   0.7749
   2.000   0.5191   0.00837   0.00305  -0.0544   0.4216   0.8856
   3.000   0.6269   0.00891   0.00358  -0.0527   0.3980   0.9592
   4.000   0.7745   0.00965   0.00418  -0.0603   0.3777   0.9855
   5.000   0.9242   0.01032   0.00475  -0.0689   0.3597   0.9971
   6.000   1.0212   0.01088   0.00524  -0.0666   0.3440   1.0000
   7.000   1.0962   0.01147   0.00579  -0.0595   0.3282   1.0000
   8.000   1.1777   0.01211   0.00643  -0.0540   0.3111   1.0000
   9.000   1.2618   0.01280   0.00717  -0.0492   0.2915   1.0000
  10.000   1.3427   0.01384   0.00821  -0.0444   0.2666   1.0000
  11.000   1.4177   0.01540   0.00974  -0.0394   0.2369   1.0000
  12.000   1.4803   0.01777   0.01204  -0.0335   0.2029   1.0000
  13.000   1.5315   0.02110   0.01532  -0.0275   0.1678   1.0000
  14.000   1.5637   0.02619   0.02035  -0.0213   0.1352   1.0000
  15.000   1.5806   0.03329   0.02751  -0.0164   0.1090   1.0000
  16.000   1.5787   0.04337   0.03771  -0.0135   0.0899   1.0000
  17.000   1.5559   0.05708   0.05164  -0.0132   0.0766   1.0000
  18.000   1.5205   0.07350   0.06835  -0.0150   0.0671   1.0000
