  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4627                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.700 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.0151   0.01099   0.00499  -0.1321   0.7607   0.2542
  -4.000   0.0803   0.01057   0.00458  -0.1290   0.7349   0.2784
  -3.000   0.1712   0.01032   0.00428  -0.1248   0.7040   0.3039
  -2.000   0.2416   0.01022   0.00411  -0.1163   0.6658   0.3291
  -1.000   0.3168   0.01043   0.00422  -0.1091   0.6237   0.3563
   0.000   0.4027   0.01086   0.00461  -0.1043   0.5859   0.3878
   1.000   0.4924   0.01143   0.00513  -0.1005   0.5535   0.4203
   2.000   0.5832   0.01207   0.00578  -0.0971   0.5235   0.4561
   3.000   0.6703   0.01297   0.00666  -0.0934   0.4947   0.4939
   4.000   0.7607   0.01390   0.00766  -0.0905   0.4689   0.5338
   5.000   0.8481   0.01507   0.00888  -0.0873   0.4435   0.5751
   6.000   0.9318   0.01651   0.01035  -0.0839   0.4189   0.6148
   7.000   1.0109   0.01826   0.01214  -0.0801   0.3948   0.6547
   8.000   1.0900   0.02018   0.01416  -0.0768   0.3724   0.6984
   9.000   1.1661   0.02231   0.01652  -0.0734   0.3508   0.7706
  10.000   1.2267   0.02451   0.01919  -0.0674   0.3300   1.0000
  11.000   1.2920   0.02784   0.02244  -0.0639   0.3092   1.0000
  12.000   1.3500   0.03181   0.02636  -0.0602   0.2892   1.0000
  14.000   1.4469   0.04176   0.03630  -0.0528   0.2520   1.0000
  15.000   1.4863   0.04782   0.04239  -0.0496   0.2347   1.0000
  16.000   1.5141   0.05512   0.04976  -0.0464   0.2181   1.0000
  17.000   1.5323   0.06362   0.05833  -0.0438   0.2023   1.0000
  18.000   1.5416   0.07328   0.06807  -0.0417   0.1875   1.0000
