  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 1721                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.700 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.3757   0.00955   0.00402  -0.0480   0.8599   0.3011
  -4.000  -0.2697   0.00899   0.00347  -0.0464   0.8166   0.3413
  -3.000  -0.1647   0.00864   0.00306  -0.0446   0.7564   0.3832
  -2.000  -0.0617   0.00855   0.00284  -0.0424   0.6887   0.4265
  -1.000   0.0424   0.00853   0.00276  -0.0404   0.6304   0.4718
   0.000   0.1462   0.00861   0.00277  -0.0384   0.5767   0.5191
   1.000   0.2509   0.00874   0.00288  -0.0366   0.5273   0.5682
   2.000   0.3552   0.00895   0.00308  -0.0347   0.4801   0.6183
   3.000   0.4580   0.00926   0.00340  -0.0326   0.4350   0.6688
   4.000   0.5592   0.00969   0.00382  -0.0302   0.3918   0.7168
   5.000   0.6577   0.01024   0.00434  -0.0274   0.3505   0.7622
   6.000   0.7489   0.01084   0.00498  -0.0232   0.3117   0.8110
   7.000   0.8359   0.01161   0.00584  -0.0183   0.2752   0.8718
   8.000   0.9166   0.01264   0.00695  -0.0122   0.2415   0.9550
   9.000   1.0431   0.01428   0.00844  -0.0169   0.2057   0.9994
  10.000   1.1006   0.01572   0.00975  -0.0084   0.1800   1.0000
  11.000   1.1688   0.01770   0.01166  -0.0029   0.1567   1.0000
  12.000   1.2325   0.02027   0.01419   0.0023   0.1369   1.0000
  13.000   1.2857   0.02378   0.01766   0.0074   0.1201   1.0000
  14.000   1.3353   0.02796   0.02192   0.0116   0.1070   1.0000
  15.000   1.3721   0.03369   0.02775   0.0150   0.0961   1.0000
  16.000   1.3963   0.04132   0.03551   0.0171   0.0871   1.0000
  17.000   1.4083   0.05087   0.04526   0.0176   0.0800   1.0000
  18.000   1.4077   0.06247   0.05709   0.0167   0.0740   1.0000
