  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 3620                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.700 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.1273   0.00957   0.00383  -0.1081   0.8411   0.2323
  -4.000  -0.0167   0.00903   0.00339  -0.1077   0.8192   0.2729
  -3.000   0.0943   0.00862   0.00305  -0.1073   0.7934   0.3167
  -2.000   0.2059   0.00835   0.00279  -0.1068   0.7627   0.3633
  -1.000   0.3137   0.00817   0.00266  -0.1056   0.7236   0.4129
   0.000   0.4176   0.00819   0.00267  -0.1035   0.6722   0.4645
   2.000   0.6109   0.00889   0.00320  -0.0967   0.5592   0.5705
   3.000   0.7051   0.00935   0.00364  -0.0928   0.5126   0.6222
   4.000   0.7921   0.00989   0.00417  -0.0877   0.4686   0.6725
   5.000   0.8828   0.01061   0.00493  -0.0837   0.4257   0.7338
   6.000   0.9666   0.01130   0.00591  -0.0783   0.3843   0.8642
   7.000   1.0505   0.01235   0.00696  -0.0735   0.3432   1.0000
   8.000   1.1321   0.01384   0.00827  -0.0690   0.3037   1.0000
   9.000   1.2096   0.01563   0.00990  -0.0643   0.2657   1.0000
  10.000   1.2807   0.01785   0.01198  -0.0591   0.2297   1.0000
  11.000   1.3452   0.02057   0.01457  -0.0537   0.1968   1.0000
  12.000   1.4017   0.02393   0.01785  -0.0481   0.1681   1.0000
  13.000   1.4512   0.02804   0.02192  -0.0426   0.1438   1.0000
  14.000   1.4925   0.03313   0.02702  -0.0375   0.1239   1.0000
  15.000   1.5221   0.03967   0.03360  -0.0329   0.1077   1.0000
  16.000   1.5475   0.04721   0.04127  -0.0295   0.0949   1.0000
  17.000   1.5573   0.05691   0.05113  -0.0271   0.0849   1.0000
  18.000   1.5550   0.06861   0.06302  -0.0262   0.0767   1.0000
