  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 1527                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.700 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.3591   0.01124   0.00497  -0.0433   0.6859   0.3172
  -4.000  -0.2699   0.01093   0.00461  -0.0390   0.6486   0.3433
  -3.000  -0.1777   0.01074   0.00434  -0.0351   0.6115   0.3701
  -2.000  -0.0843   0.01053   0.00415  -0.0314   0.5777   0.4005
  -1.000   0.0101   0.01049   0.00406  -0.0278   0.5440   0.4316
   0.000   0.1033   0.01044   0.00404  -0.0239   0.5127   0.4655
   1.000   0.1965   0.01049   0.00411  -0.0201   0.4825   0.5013
   2.000   0.2827   0.01060   0.00425  -0.0149   0.4534   0.5401
   3.000   0.3650   0.01080   0.00449  -0.0091   0.4267   0.5809
   4.000   0.4546   0.01115   0.00495  -0.0050   0.4006   0.6278
   5.000   0.5439   0.01170   0.00560  -0.0012   0.3749   0.6790
   6.000   0.6300   0.01248   0.00648   0.0028   0.3499   0.7349
   7.000   0.7170   0.01333   0.00754   0.0064   0.3275   0.7967
   8.000   0.7984   0.01450   0.00889   0.0106   0.3054   0.8620
   9.000   0.8697   0.01612   0.01065   0.0162   0.2844   0.9254
  10.000   0.9441   0.01845   0.01298   0.0200   0.2639   0.9766
  11.000   1.0614   0.02137   0.01586   0.0138   0.2430   0.9937
  12.000   1.1334   0.02451   0.01898   0.0146   0.2249   1.0000
  13.000   1.1597   0.02815   0.02260   0.0227   0.2098   1.0000
  14.000   1.1982   0.03309   0.02755   0.0265   0.1948   1.0000
  15.000   1.2317   0.03921   0.03372   0.0290   0.1808   1.0000
  16.000   1.2571   0.04657   0.04114   0.0306   0.1680   1.0000
  17.000   1.2743   0.05517   0.04982   0.0313   0.1563   1.0000
  18.000   1.2835   0.06493   0.05970   0.0312   0.1455   1.0000
